# WMAP-5 transfer function from CAMB
  0.281611E-02  0.190798E+08  0.190788E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.190796E+08
  0.296049E-02  0.190042E+08  0.190030E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.190040E+08
  0.311228E-02  0.189242E+08  0.189229E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.189239E+08
  0.327185E-02  0.188396E+08  0.188382E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.188394E+08
  0.343960E-02  0.187504E+08  0.187489E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.187501E+08
  0.361595E-02  0.186563E+08  0.186546E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.186560E+08
  0.380134E-02  0.185571E+08  0.185553E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.185568E+08
  0.399624E-02  0.184526E+08  0.184506E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.184523E+08
  0.420114E-02  0.183428E+08  0.183405E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.183424E+08
  0.441653E-02  0.182273E+08  0.182248E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.182269E+08
  0.464297E-02  0.181060E+08  0.181033E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.181055E+08
  0.488102E-02  0.179786E+08  0.179757E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.179782E+08
  0.513128E-02  0.178452E+08  0.178419E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.178446E+08
  0.539437E-02  0.177053E+08  0.177018E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.177047E+08
  0.567094E-02  0.175589E+08  0.175550E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.175583E+08
  0.596170E-02  0.174058E+08  0.174015E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.174051E+08
  0.626736E-02  0.172458E+08  0.172411E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.172450E+08
  0.658869E-02  0.170787E+08  0.170735E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.170778E+08
